"V1" "V2"
"1" 1.93297474495019 90562
"2" 2.19379538081872 713165
"3" 2.16948537315162 997446
"4" 1.91956165111912 135454
"5" 2.44056754648411 152952
"6" 3.20285685920404 707351
"7" 2.36489349405239 287416
"8" 2.63920694545814 991216
"9" 2.31242179639014 390135
"10" 2.82430457531786 283834
"11" 2.62350102252092 156982
"12" 1.98685027367416 392691
"13" 2.10458394403082 38145
"14" 3.0131886215707 782160
"15" 2.546667721262 9117
"16" 2.31142940299737 868405
"17" 2.28230059809087 423405
"18" 2.64953738042724 635098
"19" 2.33002724629897 349613
"20" 1.80851438811984 845881
"21" 2.08138092778459 397331
"22" 2.15422546559024 442293
"23" 2.54157462277288 102132
"24" 1.86178819598228 505187
"25" 1.61764415815939 747916
"26" 1.61603285637686 173635
"27" 2.21196422104709 571868
"28" 1.67251486059772 344815
"29" 2.68816063594624 243162
"30" 3.13220931890332 551541
"31" 2.03613439516065 964190
"32" 1.99922348111406 137204
"33" 3.57063717906854 517461
"34" 2.9883278907844 547335
"35" 2.58202295068655 792389
"36" 2.63696405791983 361591
"37" 2.41246596683508 479801
"38" 2.14400781897466 45941
"39" 2.8426092699739 48119
"40" 1.87038654108925 67284
"41" 2.0510856754558 402940
"42" 2.25470688172583 430103
"43" 2.04905513448551 965043
"44" 1.97403892372945 865389
"45" 2.09639553321261 185629
"46" 2.27819241323936 532598
"47" 2.28234531269369 819323
"48" 2.65364115651791 38440
"49" 2.29067602291243 409392
"50" 2.53166524174836 514195
"51" 2.11953080279387 492792
"52" 1.80339196122073 193942
"53" 2.26307156440433 330314
"54" 1.9103478889231 318671
"55" 2.38848401151825 985760
"56" 2.0742714955405 565235
"57" 2.23732580417359 61091
"58" 2.20837434522872 915563
"59" 1.7392022495792 28986
"60" 2.71950891524484 789997
"61" 2.36882397211789 131755
"62" 2.10480744917563 139145
"63" 2.47146170949016 581561
"64" 2.9864790227677 844554
"65" 2.09376173432168 639433
"66" 2.45265976246606 627318
"67" 2.20568532315537 312863
"68" 2.69443427421951 733145
"69" 2.715696033368 999569
"70" 2.29318054572375 996714
"71" 1.56575640802488 213454
"72" 2.26438807600553 525463
"73" 3.50214924957764 526184
"74" 3.02010280213934 985422
"75" 2.58387497681896 483359
"76" 1.99085936363608 128403
"77" 1.7597585404719 680147
"78" 1.92017311729362 215755
"79" 1.65970635600793 827097
"80" 2.51479953329646 47059
"81" 1.964276582703 933467
"82" 1.64799679685851 312209
"83" 2.1456630728144 106614
"84" 1.76889591144031 686951
"85" 2.3727715027187 602451
"86" 1.43700948223277 904173
"87" 2.52916073067523 868143
"88" 1.83396112038715 527183
"89" 2.52729319022982 952095
"90" 2.14969995632397 786850
"91" 2.48327352377195 74721
"92" 2.25829064118398 881291
"93" 2.18852796519423 179326
"94" 2.93503509958077 719757
"95" 2.21770626775525 883664
"96" 1.52359918298944 196302
"97" 2.30011954832536 587479
"98" 2.87100901119837 24473
"99" 1.87276396146986 524379
"100" 2.93170802885631 657694
"101" 2.22427576329086 983229
"102" 2.32966566673128 247209
"103" 2.03188582147628 365247
"104" 1.60417165109854 165398
"105" 2.18911299631721 54883
"106" 1.67788075764757 713970
"107" 2.10730630275312 167343
"108" 2.16957695521641 860573
"109" 2.41903464747599 746055
"110" 2.27875842719956 36305
"111" 2.66099617067797 41837
"112" 1.99878232774674 815840
"113" 2.24148218720301 203563
"114" 2.46022958883491 753566
"115" 2.04344253699567 498841
"116" 2.24897634425498 455761
"117" 2.63120345072161 452104
"118" 2.83660491743296 172824
"119" 1.94241686259733 909255
"120" 1.80788882319353 330432
"121" 2.04089095933055 473763
"122" 2.19226297254125 729740
"123" 2.5707012359265 595121
"124" 2.30771772634922 797771
"125" 2.72948818621898 864126
"126" 2.21423826217605 301335
"127" 2.09104550536066 940582
"128" 2.46959456943052 809882
"129" 2.77981506620195 170530
"130" 2.80871119071278 60340
"131" 2.34595262411555 536208
"132" 2.42492937891059 65789
"133" 2.23546848170713 218983
"134" 2.01517666271542 367051
"135" 2.42277080468082 718907
"136" 2.10662482448048 793317
"137" 2.78711591161556 680851
"138" 2.35776281095841 956662
"139" 1.7180950684931 103809
"140" 1.97800000612183 584811
"141" 2.15319941582737 926649
"142" 1.44508258716935 10542
"143" 2.65420310023998 66669
"144" 2.91862046832043 842903
"145" 1.6787106442612 326918
"146" 2.50967945212061 628961
"147" 1.67173076957256 738888
"148" 1.75374369467683 550161
"149" 2.98361942645371 298334
"150" 3.19144128672109 301381
"151" 2.01050706255106 128767
"152" 1.43172527594304 882368
"153" 2.82455314177469 939428
"154" 2.43538355493365 537549
"155" 1.52904902538788 444213
"156" 2.439284791413 58733
"157" 2.4083214531064 910792
"158" 1.98438265752604 976491
"159" 2.20720432963234 442664
"160" 3.00846457356162 37228
"161" 2.26292779627191 943613
"162" 1.8222509040242 305384
"163" 2.60681980007399 44701
"164" 3.25520594179171 553828
"165" 2.89527545374178 724237
"166" 1.81017526898118 921758
"167" 1.59596008076475 102394
"168" 3.38144088275057 801046
"169" 2.13461575408508 268742
"170" 4.94121410290313 971214
"171" 2.17367478839275 852804
"172" 1.94706969911137 981038
"173" 2.13960438565187 509623
"174" 2.47196514732904 312915
"175" 2.10434191189433 36846
"176" 1.60679076742504 558046
"177" 2.76040595693867 650944
"178" 2.82451105535745 740866
"179" 2.11694365120528 626471
"180" 2.44321197496137 274209
"181" 1.98365250292934 947975
"182" 2.13579862305303 771266
"183" 1.82144510860537 399971
"184" 2.38679051213471 369825
"185" 2.86377104636554 231985
"186" 2.06043274495578 114417
"187" 1.69483892246516 9879
"188" 2.27068557589896 797498
"189" 3.21958406829053 128114
"190" 2.26164228488371 268247
"191" 2.45831116962157 568131
"192" 1.43931760447616 751902
"193" 2.2853179135922 734196
"194" 2.57504391176009 405044
"195" 1.65061274707485 599714
"196" 2.82499637595237 712215
"197" 2.0897239719329 446808
"198" 1.81842848330788 324101
"199" 2.39220465044729 709413
"200" 3.09730952435772 897258
"201" 1.3028666379524 7788
"202" 3.1088983164433 35172
"203" 2.47282945855773 771950
"204" 3.38547380320826 919864
"205" 2.09172662417334 448449
"206" 2.84383488793068 242772
"207" 2.17238551792843 84346
"208" 1.44701359991969 156275
"209" 2.63232094983449 29338
"210" 1.94177618022605 534947
"211" 3.05907727982558 26810
"212" 2.18490848497736 472869
"213" 2.42404375144211 594884
"214" 2.15576650748311 795385
"215" 2.69236728028856 369717
"216" 2.58132765227069 873710
"217" 2.07487001258208 683627
"218" 3.73592665835638 494983
"219" 1.87359649899664 197669
"220" 2.89044350559745 633526
"221" 3.01999729545568 154609
"222" 3.77121935515836 369696
"223" 3.6084854585144 205360
"224" 2.220004072777 214611
"225" 2.22761639838698 334556
"226" 2.19290689494074 50249
"227" 1.39866207442025 707272
"228" 1.9986893113182 276789
"229" 3.53369102567569 378866
"230" 2.06211202411117 544263
"231" 1.60161077229794 175661
"232" 2.06063263342165 52336
"233" 1.83324338344409 513111
"234" 2.77882462911022 624828
"235" 2.51438907474924 688730
"236" 1.77961492857685 426687
"237" 3.56181251128472 118473
"238" 2.63356509958029 425765
"239" 2.9832149173621 517665
"240" 1.78515145330936 611034
"241" 2.44407805867779 744709
"242" 2.28207244144112 393432
"243" 3.30615820895333 796146
